Engine_ID,DATETIME,Oper_Set_1,Oper_Set_2,Oper_Set_3,Fan_Inlet_Temp,LPC_Outlet_Temp,HPC_Outlet_Temp,LPT_Outlet_Temp,Fan_Inlet_Pressure,Bypass_Duct_Pressure,Total_HPC_Outlet_Pressure,Physical_Fan_Speed,Physical_Core_Speed,Engine_Pressure_Ratio,Static_HPC_Outlet_Pressure,Fuel_Flow_Ratio,Corrected_Fan_Speed,Corrected_Core_Speed,Bypass_Ratio,Burner_Fuel_Air_Ratio,Bleed_Enthalpy,Demanded_Fan_Speed,Demanded_Crrct_Fan_Speed ,HPT_Coolant_Bleed,LPT_Coolant_Bleed
engine110,15JAN2016:23:00:00.000000,19.9997,0.7,0,491.19,606.81,1475,1246.63,9.35,13.65,335.11,2323.91,8731.24,1.08,44.12,315.25,2388.09,8075.13,9.1824,0.02,363,2324,100,24.68,14.7855
engine110,16JAN2016:05:30:00.000000,35.0029,0.84,60,449.44,555.25,1355,1125.5,5.48,8,195.8,2223.04,8343.56,1.02,41.72,183.25,2388.12,8074.35,9.2881,0.02,333,2223,100,14.83,8.9881
engine110,16JAN2016:12:00:00.000000,42.0043,0.84,40,445,549.62,1348.42,1117.19,3.91,5.71,138.81,2212.1,8325.04,1.02,41.79,130.8,2388.14,8087.89,9.3491,0.02,331,2212,100,10.69,6.3661
engine110,16JAN2016:18:30:00.000000,24.9994,0.62,80,462.54,536.37,1262.71,1047.35,7.05,9.02,175.48,1915.5,8017.26,0.94,36.52,164.99,2028.33,7875.6,10.8509,0.02,306,1915,84.93,14.2,8.5457
engine110,17JAN2016:01:00:00.000000,20.0021,0.7013,0,491.19,606.8,1478.76,1249.59,9.35,13.65,335.34,2323.92,8737.33,1.08,44.16,315.64,2388.05,8066,9.2153,0.02,365,2324,100,24.61,14.7178
engine110,17JAN2016:07:30:00.000000,0.0013,0.0006,100,518.67,641.89,1581.18,1394.97,14.62,21.61,554.79,2387.96,9063.56,1.3,47.32,522.45,2387.96,8146.8,8.4202,0.03,392,2388,100,39.17,23.4367
engine110,17JAN2016:14:00:00.000000,10.0005,0.25,20,489.05,604.5,1501.21,1295.3,10.52,15.49,394.63,2318.77,8786.08,1.26,45.28,371.65,2388,8141.94,8.6506,0.03,369,2319,100,28.58,17.2897
engine110,17JAN2016:20:30:00.000000,42.0032,0.84,40,445,549.12,1350.24,1118.13,3.91,5.72,138.75,2212.07,8324.72,1.02,41.73,130.86,2388.12,8091,9.3329,0.02,331,2212,100,10.66,6.3782
engine110,18JAN2016:03:00:00.000000,25.0034,0.6213,80,462.54,536.57,1255.11,1038.46,7.05,9.03,175.63,1915.45,8013.54,0.94,36.57,165.02,2028.34,7880.54,10.8557,0.02,307,1915,84.93,14.2,8.608
engine110,18JAN2016:09:30:00.000000,0.0008,0,100,518.67,642.48,1586.28,1390.65,14.62,21.61,554,2388.03,9065.53,1.3,46.95,521.86,2388.02,8148.06,8.4036,0.03,392,2388,100,39.06,23.4597
engine110,18JAN2016:16:00:00.000000,25.0038,0.62,80,462.54,536.32,1256.63,1046,7.05,9.02,175.69,1915.45,8013.79,0.94,36.56,164.52,2028.31,7878.76,10.8466,0.02,306,1915,84.93,14.21,8.6326
engine110,18JAN2016:22:30:00.000000,34.9996,0.8419,60,449.44,555.23,1359,1115.63,5.48,8,194.7,2223.11,8357.42,1.02,41.6,183.59,2388.17,8075.35,9.3264,0.02,334,2223,100,14.9,8.9394
engine110,19JAN2016:05:00:00.000000,0.0012,0.0006,100,518.67,642.45,1581.56,1393.57,14.62,21.61,554.06,2387.97,9065.29,1.3,47.15,522.81,2388.01,8142.27,8.3965,0.03,393,2388,100,38.85,23.4322
engine110,19JAN2016:11:30:00.000000,20.0061,0.7,0,491.19,607.37,1481.6,1244.04,9.35,13.65,335.53,2323.97,8733.25,1.08,44.23,315.58,2388.11,8065.7,9.1542,0.02,363,2324,100,24.45,14.6918
engine110,19JAN2016:18:00:00.000000,42.0054,0.84,40,445,549.29,1347.2,1121.79,3.91,5.71,138.36,2212.1,8326.25,1.02,41.97,130.55,2388.21,8089.46,9.338,0.02,330,2212,100,10.62,6.3075
engine110,20JAN2016:00:30:00.000000,25.0052,0.622,80,462.54,536.52,1259.71,1044.12,7.05,9.03,175.72,1915.45,8013.38,0.94,36.61,164.9,2028.32,7879.55,10.8521,0.02,307,1915,84.93,14.2,8.6401
engine110,20JAN2016:07:00:00.000000,20.0053,0.7,0,491.19,607.11,1481.17,1246.29,9.35,13.65,334.87,2323.92,8728.52,1.08,44.1,315.41,2388.05,8071.67,9.209,0.02,364,2324,100,24.66,14.6845
engine110,20JAN2016:13:30:00.000000,42.0003,0.8406,40,445,549.63,1346.33,1117.54,3.91,5.71,138.32,2212.07,8336.67,1.02,41.72,130.79,2388.13,8091.27,9.358,0.02,330,2212,100,10.7,6.4186
engine110,20JAN2016:20:00:00.000000,10.0025,0.25,20,489.05,604.63,1497.4,1304.01,10.52,15.49,394.54,2318.82,8786.87,1.26,45.28,371.78,2388.07,8138.82,8.6005,0.03,369,2319,100,28.64,17.1591
engine110,21JAN2016:02:30:00.000000,35.0079,0.84,60,449.44,555.06,1357.31,1124.82,5.48,8,194.9,2223.07,8356.07,1.02,41.87,182.96,2388.17,8073.09,9.309,0.02,332,2223,100,15.05,9.0335
engine110,21JAN2016:09:00:00.000000,35.001,0.84,60,449.44,555.66,1353.5,1120.56,5.48,8,194.63,2223.06,8352.69,1.02,41.84,183.17,2388.12,8065.28,9.303,0.02,331,2223,100,14.96,9.0279
engine110,21JAN2016:15:30:00.000000,0.0027,0,100,518.67,641.75,1585.18,1401.6,14.62,21.61,554.79,2388.04,9059.86,1.3,47.23,522.13,2388.01,8147.52,8.4031,0.03,392,2388,100,38.99,23.4857
engine110,21JAN2016:22:00:00.000000,25.0014,0.6214,80,462.54,536.21,1260.87,1039.66,7.05,9.02,175.75,1915.39,8017.76,0.94,36.29,165.3,2028.33,7877.44,10.8792,0.02,306,1915,84.93,14.24,8.7373
engine110,22JAN2016:04:30:00.000000,42.0002,0.8418,40,445,548.78,1346.94,1115.91,3.91,5.72,138.78,2212.02,8326.39,1.02,41.72,131.22,2388.13,8094.93,9.3374,0.02,330,2212,100,10.56,6.468
engine110,22JAN2016:11:00:00.000000,10.0066,0.2511,20,489.05,604.44,1495.18,1302.6,10.52,15.49,394.93,2318.83,8779.95,1.26,45.11,372.3,2388.06,8134.07,8.6275,0.03,367,2319,100,28.65,17.2164
engine110,22JAN2016:17:30:00.000000,0.0001,0.0003,100,518.67,642.67,1584.94,1398.95,14.62,21.61,554.93,2388,9067.73,1.3,46.96,522.44,2387.99,8141.69,8.4119,0.03,392,2388,100,39.17,23.2807
engine110,23JAN2016:00:00:00.000000,9.9995,0.25,20,489.05,604.17,1501.71,1296.88,10.52,15.49,395.11,2318.8,8788.13,1.26,45.09,372.08,2388.07,8140.66,8.6538,0.03,371,2319,100,28.66,17.1726
engine110,23JAN2016:06:30:00.000000,42.0047,0.8412,40,445,549.39,1353.94,1115.21,3.91,5.72,138.73,2212.03,8332.77,1.02,42.06,130.89,2388.18,8094.19,9.3466,0.02,331,2212,100,10.64,6.3462
engine110,23JAN2016:13:00:00.000000,35.0054,0.8417,60,449.44,555.76,1363.9,1123.96,5.48,8,195.28,2223.03,8355.46,1.02,41.66,183.89,2388.21,8075.37,9.2658,0.02,333,2223,100,14.7,8.9643
engine110,23JAN2016:19:30:00.000000,25.0068,0.62,80,462.54,536.44,1250.03,1042.01,7.05,9.03,175.52,1915.5,8014.97,0.94,36.59,164.91,2028.4,7885.12,10.8471,0.02,305,1915,84.93,14.3,8.545
engine110,24JAN2016:02:00:00.000000,25.0006,0.62,80,462.54,536.36,1260.24,1043.1,7.05,9.03,175.61,1915.49,8014.56,0.94,36.64,164.42,2028.42,7880.94,10.8582,0.02,305,1915,84.93,14.4,8.634
engine110,24JAN2016:08:30:00.000000,0.0027,0.0019,100,518.67,642.39,1578.8,1393.47,14.62,21.61,554.25,2387.98,9063.4,1.3,47.2,522.31,2388,8148.76,8.409,0.03,391,2388,100,39.04,23.3876
engine110,24JAN2016:15:00:00.000000,25.0076,0.6211,80,462.54,536.72,1259.93,1047.59,7.05,9.02,175.42,1915.45,8014.59,0.94,36.61,164.49,2028.34,7881.02,10.8442,0.02,306,1915,84.93,14.37,8.6472
engine110,24JAN2016:21:30:00.000000,42.0075,0.84,40,445,549.31,1341.4,1120.88,3.91,5.72,139.26,2212.05,8326.27,1.02,41.94,130.98,2388.17,8096.01,9.3388,0.02,330,2212,100,10.81,6.4093
engine110,25JAN2016:04:00:00.000000,25.0026,0.62,80,462.54,536.93,1257.08,1051,7.05,9.02,175.1,1915.46,8018.07,0.94,36.52,164.84,2028.37,7879.06,10.8563,0.02,306,1915,84.93,14.46,8.669
engine110,25JAN2016:10:30:00.000000,0.0008,0.0019,100,518.67,642.36,1591.18,1399.95,14.62,21.61,553.85,2388.05,9067.95,1.3,47.24,522.27,2388.02,8148.75,8.4145,0.03,392,2388,100,39.08,23.4236
engine110,25JAN2016:17:00:00.000000,42.0035,0.8405,40,445,549.37,1341.03,1117.82,3.91,5.72,139.23,2212.04,8322.09,1.02,41.81,130.93,2388.11,8094.63,9.3295,0.02,330,2212,100,10.64,6.4202
engine110,25JAN2016:23:30:00.000000,42.0074,0.8404,40,445,549.21,1351.69,1117.19,3.91,5.72,138.59,2212.06,8327.76,1.02,41.93,131.75,2388.22,8099.56,9.321,0.02,329,2212,100,10.54,6.3019
engine110,26JAN2016:06:00:00.000000,25.0045,0.6204,80,462.54,536.4,1259.04,1041.57,7.05,9.02,175.77,1915.46,8016.04,0.94,36.54,164.34,2028.32,7884.41,10.8986,0.02,308,1915,84.93,14.26,8.7271
engine110,26JAN2016:12:30:00.000000,25.0059,0.62,80,462.54,536.2,1254.85,1040.22,7.05,9.03,175.93,1915.51,8017.42,0.94,36.51,165.19,2028.42,7885.98,10.8919,0.02,306,1915,84.93,14.3,8.5292
engine110,26JAN2016:19:00:00.000000,42.0024,0.8407,40,445,549.33,1352.02,1120.26,3.91,5.72,138.37,2212.12,8327.12,1.02,41.96,130.91,2388.17,8095.04,9.3151,0.02,330,2212,100,10.46,6.3899
engine110,27JAN2016:01:30:00.000000,41.9982,0.84,40,445,550.12,1349.04,1117.93,3.91,5.71,138.92,2212.02,8334.57,1.02,41.87,130.96,2388.14,8094.03,9.325,0.02,329,2212,100,10.57,6.3169
engine110,27JAN2016:08:00:00.000000,19.9989,0.7,0,491.19,607.19,1481.26,1249.68,9.35,13.65,335.17,2323.97,8723.97,1.08,44.17,315.76,2388.06,8068.77,9.1881,0.02,364,2324,100,24.51,14.867
engine110,27JAN2016:14:30:00.000000,42.0023,0.84,40,445,548.9,1351.37,1111.83,3.91,5.72,139.03,2212.04,8328.74,1.02,41.75,130.73,2388.19,8093.26,9.3579,0.02,330,2212,100,10.78,6.3773
engine110,27JAN2016:21:00:00.000000,9.9982,0.25,20,489.05,604.65,1501.45,1301.68,10.52,15.49,395.45,2318.84,8778.16,1.26,45.1,372.3,2388.09,8132.82,8.6119,0.03,368,2319,100,28.58,17.1476
engine110,28JAN2016:03:30:00.000000,0.0007,0,100,518.67,642.62,1592.21,1403.05,14.62,21.6,554.17,2388.03,9065.7,1.3,47.21,522.22,2388.02,8142.79,8.378,0.03,392,2388,100,38.97,23.3674
engine110,28JAN2016:10:00:00.000000,42.0007,0.8404,40,445,548.48,1352.66,1122.81,3.91,5.72,139.01,2212.12,8330.07,1.02,41.84,130.55,2388.15,8091.48,9.3235,0.02,329,2212,100,10.75,6.3075
engine110,28JAN2016:16:30:00.000000,0.0023,0,100,518.67,642.59,1580.06,1390.55,14.62,21.61,554.84,2388,9064.03,1.3,47.29,522.28,2388.11,8149.43,8.4088,0.03,390,2388,100,38.86,23.3019
engine110,28JAN2016:23:00:00.000000,20.0001,0.701,0,491.19,606.91,1480.49,1243.14,9.35,13.65,334.26,2323.96,8733.58,1.08,44.28,315.82,2388.08,8066.25,9.1909,0.02,365,2324,100,24.72,14.7887
engine110,29JAN2016:05:30:00.000000,42.0055,0.84,40,445,549.57,1350.1,1112.36,3.91,5.72,139.03,2212.11,8325.49,1.02,41.91,131.17,2388.16,8091.35,9.3166,0.02,332,2212,100,10.68,6.3695
engine110,29JAN2016:12:00:00.000000,42.0005,0.8419,40,445,549.33,1356.64,1119.33,3.91,5.72,138.31,2212.03,8327.04,1.02,41.95,130.4,2388.17,8095.2,9.3458,0.02,330,2212,100,10.49,6.3276
engine110,29JAN2016:18:30:00.000000,10.0022,0.2509,20,489.05,604.76,1494.78,1306.99,10.52,15.49,395.68,2318.85,8783.77,1.26,45.18,371.77,2388.02,8138.06,8.6284,0.03,368,2319,100,28.78,17.28
engine110,30JAN2016:01:00:00.000000,0.0026,0.0016,100,518.67,642.29,1590.69,1400.78,14.62,21.61,554.68,2388.03,9064.37,1.3,47.19,521.93,2388.06,8149.87,8.3807,0.03,391,2388,100,39.19,23.4661
engine110,30JAN2016:07:30:00.000000,42.0076,0.84,40,445,549.54,1361.83,1123.52,3.91,5.72,137.88,2212.12,8326.39,1.02,41.86,130.45,2388.18,8092.19,9.3278,0.02,329,2212,100,10.56,6.3003
engine110,30JAN2016:14:00:00.000000,9.9991,0.25,20,489.05,603.93,1496.15,1305.9,10.52,15.49,394.62,2318.82,8790.97,1.26,45.27,372.37,2387.98,8144.82,8.6345,0.03,370,2319,100,28.58,17.1512
engine110,30JAN2016:20:30:00.000000,9.9994,0.25,20,489.05,604.46,1497,1309.24,10.52,15.49,394.62,2318.83,8782.97,1.26,45.28,371.69,2388.04,8140.72,8.6337,0.03,369,2319,100,28.68,17.1935
engine110,31JAN2016:03:00:00.000000,42.0009,0.8417,40,445,549.22,1342.82,1123.24,3.91,5.71,139.48,2212.13,8336.93,1.02,41.9,130.94,2388.15,8093.78,9.3405,0.02,329,2212,100,10.55,6.4184
engine110,31JAN2016:09:30:00.000000,20.006,0.7,0,491.19,606.89,1485.71,1248.22,9.35,13.66,334.85,2323.98,8732.52,1.08,44.11,315.27,2388.07,8073.15,9.2033,0.02,365,2324,100,24.62,14.7092
engine110,31JAN2016:16:00:00.000000,25.0026,0.62,80,462.54,536.53,1251.46,1047.95,7.05,9.03,175.79,1915.45,8019.6,0.94,36.59,165.06,2028.35,7883.07,10.8661,0.02,306,1915,84.93,14.46,8.5352
engine110,31JAN2016:22:30:00.000000,0.0022,0.0006,100,518.67,642.37,1584.99,1398.34,14.62,21.61,553.95,2388,9067.29,1.3,47.29,522.63,2388.04,8147.11,8.4089,0.03,392,2388,100,39.2,23.4599
engine110,01FEB2016:05:00:00.000000,10.0042,0.2512,20,489.05,604.46,1494.63,1297.21,10.52,15.49,395.11,2318.83,8778.33,1.26,45.13,372.17,2388.04,8131.54,8.6147,0.03,369,2319,100,28.79,17.175
engine110,01FEB2016:11:30:00.000000,35.0061,0.84,60,449.44,555.54,1349.54,1119.32,5.48,8,194.26,2223.16,8351.84,1.02,41.73,183.03,2388.19,8077.18,9.2881,0.02,334,2223,100,14.94,8.9482
engine110,01FEB2016:18:00:00.000000,35.0008,0.84,60,449.44,555.19,1362.7,1127.43,5.48,8,194.77,2223.16,8362.81,1.02,41.71,182.82,2388.21,8072.41,9.2761,0.02,333,2223,100,14.96,8.9436
engine110,02FEB2016:00:30:00.000000,20.0079,0.7,0,491.19,607.01,1485.4,1244.58,9.35,13.66,334.66,2323.93,8733.89,1.08,44.19,315.75,2388.12,8069.69,9.2131,0.02,363,2324,100,24.66,14.6749
engine110,02FEB2016:07:00:00.000000,20.0039,0.7009,0,491.19,606.97,1490.63,1239.19,9.35,13.65,334.86,2323.99,8727.86,1.08,44.12,315.4,2388.06,8069.59,9.2002,0.02,364,2324,100,24.53,14.8051
engine110,02FEB2016:13:30:00.000000,10.0032,0.2515,20,489.05,604.72,1497.56,1300.07,10.52,15.49,394.34,2318.83,8788.36,1.26,45.37,372.3,2388.07,8139.08,8.6337,0.03,369,2319,100,28.71,17.1426
engine110,02FEB2016:20:00:00.000000,10.008,0.252,20,489.05,604.37,1495.72,1304.59,10.52,15.49,395.38,2318.82,8785.05,1.26,45.3,372.44,2388.02,8137.89,8.6167,0.03,370,2319,100,28.54,17.2109
engine110,03FEB2016:02:30:00.000000,42.0065,0.8404,40,445,549.31,1353.77,1122.28,3.91,5.72,139.22,2212.09,8334.71,1.02,41.97,130.78,2388.2,8100.48,9.3647,0.02,331,2212,100,10.54,6.3295
engine110,03FEB2016:09:00:00.000000,42.0061,0.84,40,445,548.91,1350.44,1122.59,3.91,5.72,138,2212.11,8334.33,1.02,42.14,131.06,2388.2,8096.62,9.3389,0.02,331,2212,100,10.53,6.4189
engine110,03FEB2016:15:30:00.000000,42.0033,0.841,40,445,549.08,1348.28,1122.36,3.91,5.72,139.18,2212.09,8332.77,1.02,42.02,131.1,2388.27,8090.53,9.3399,0.02,331,2212,100,10.51,6.4591
engine110,03FEB2016:22:00:00.000000,0.0001,0.0018,100,518.67,642.09,1588.81,1407.24,14.62,21.61,553.93,2388.01,9061.73,1.3,47.41,522.05,2388.06,8144.76,8.3977,0.03,393,2388,100,39.04,23.445
engine110,04FEB2016:04:30:00.000000,9.9992,0.2501,20,489.05,604.24,1500.53,1301.39,10.52,15.49,395.09,2318.9,8787.65,1.26,45.26,371.88,2388.05,8142.53,8.6377,0.03,368,2319,100,28.59,17.1891
engine110,04FEB2016:11:00:00.000000,41.9981,0.84,40,445,549.55,1353.27,1124,3.91,5.72,139.06,2212.13,8327.96,1.02,42.03,130.72,2388.19,8094.35,9.3285,0.02,331,2212,100,10.81,6.3476
engine110,04FEB2016:17:30:00.000000,42.0072,0.8419,40,445,549.82,1352,1123.46,3.91,5.72,137.76,2212.09,8326.94,1.02,41.82,130.86,2388.21,8097.18,9.3328,0.02,329,2212,100,10.82,6.3608
engine110,05FEB2016:00:00:00.000000,42.0014,0.84,40,445,549.01,1356.04,1127.66,3.91,5.71,139.15,2212.04,8331.72,1.02,41.81,131.58,2388.24,8096.83,9.3228,0.02,329,2212,100,10.54,6.2198
engine110,05FEB2016:06:30:00.000000,41.9998,0.8414,40,445,549.55,1349.78,1124.66,3.91,5.72,139.36,2212.07,8333.21,1.02,42.07,131.2,2388.21,8089.37,9.3702,0.02,331,2212,100,10.5,6.3328
engine110,05FEB2016:13:00:00.000000,25.0023,0.62,80,462.54,536.21,1249.53,1043.29,7.05,9.03,175.69,1915.53,8019.28,0.94,36.62,164.81,2028.4,7876.8,10.8777,0.02,307,1915,84.93,14.3,8.5481
engine110,05FEB2016:19:30:00.000000,9.9991,0.2519,20,489.05,604.71,1499.7,1306.49,10.52,15.49,394.91,2318.84,8787.04,1.26,45.24,372.47,2388.08,8138.85,8.6299,0.03,369,2319,100,28.72,17.1671
engine110,06FEB2016:02:00:00.000000,25.0032,0.6219,80,462.54,536.74,1253.85,1041.65,7.05,9.03,175.46,1915.51,8026.51,0.94,36.73,164.93,2028.44,7885.43,10.8975,0.02,307,1915,84.93,14.42,8.5621
engine110,06FEB2016:08:30:00.000000,42.0004,0.8418,40,445,549.21,1345.68,1119.44,3.91,5.72,138.55,2212.08,8332.45,1.02,42,130.62,2388.22,8090.52,9.3416,0.02,330,2212,100,10.48,6.47
engine110,06FEB2016:15:00:00.000000,20.0007,0.701,0,491.19,607.66,1477.53,1249.69,9.35,13.65,334.85,2324.02,8732.27,1.08,44.22,315.36,2388.09,8070.58,9.1913,0.02,364,2324,100,24.52,14.727
engine110,06FEB2016:21:30:00.000000,19.9992,0.7009,0,491.19,607.78,1481.5,1248.93,9.35,13.65,335.18,2323.94,8723.57,1.08,44.24,314.82,2388.11,8069.31,9.1925,0.02,365,2324,100,24.51,14.8008
engine110,07FEB2016:04:00:00.000000,10.0077,0.2519,20,489.05,604.37,1497.15,1300.27,10.52,15.49,394.05,2318.88,8781.67,1.26,45.47,371.69,2388.08,8143.5,8.6771,0.03,367,2319,100,28.77,17.1532
engine110,07FEB2016:10:30:00.000000,0.002,0.0018,100,518.67,642.28,1589.78,1403.34,14.62,21.61,553.69,2388.07,9070.88,1.3,47.28,522.02,2388,8145.98,8.4109,0.03,392,2388,100,39.05,23.4606
engine110,07FEB2016:17:00:00.000000,24.9998,0.62,80,462.54,536.54,1253.93,1042.42,7.05,9.03,175.47,1915.47,8025.71,0.94,36.67,164.31,2028.35,7873.87,10.8881,0.02,306,1915,84.93,14.45,8.5994
engine110,07FEB2016:23:30:00.000000,25.005,0.62,80,462.54,536.66,1261.4,1048.37,7.05,9.03,175.73,1915.5,8021.18,0.94,36.63,164.87,2028.4,7882.38,10.8737,0.02,307,1915,84.93,14.2,8.6458
engine110,08FEB2016:06:00:00.000000,42.0031,0.8414,40,445,549.54,1347.72,1120.53,3.91,5.72,138.48,2212.11,8329.13,1.02,42.01,131.3,2388.19,8087.83,9.3704,0.02,330,2212,100,10.5,6.3688
engine110,08FEB2016:12:30:00.000000,42.0066,0.84,40,445,549.53,1349.61,1121.12,3.91,5.71,138.54,2212.08,8332.51,1.02,41.93,130.25,2388.23,8094.1,9.3565,0.02,329,2212,100,10.7,6.4629
engine110,08FEB2016:19:00:00.000000,42.0077,0.84,40,445,549.94,1352.87,1115.39,3.91,5.72,138.8,2212.07,8329.79,1.02,41.93,130.43,2388.2,8099.42,9.3675,0.02,329,2212,100,10.7,6.4174
engine110,09FEB2016:01:30:00.000000,10.0028,0.25,20,489.05,605.13,1498.16,1301.84,10.52,15.49,394.41,2318.87,8785.55,1.26,45.2,372.08,2388.12,8144.55,8.6412,0.03,369,2319,100,28.62,17.2936
engine110,09FEB2016:08:00:00.000000,20.0046,0.7,0,491.19,607.55,1481.68,1255.09,9.35,13.65,334.88,2323.99,8732.14,1.08,44.38,315.22,2388.08,8077.15,9.174,0.02,365,2324,100,24.66,14.7256
engine110,09FEB2016:14:30:00.000000,35.0032,0.8405,60,449.44,555.61,1366.53,1123.42,5.48,8,194.58,2223.15,8361.52,1.02,41.83,183.19,2388.27,8072.04,9.2938,0.02,335,2223,100,14.95,8.9158
engine110,09FEB2016:21:00:00.000000,10,0.2501,20,489.05,604.86,1500.55,1311.82,10.52,15.49,393.92,2318.87,8796.59,1.26,45.28,371.78,2388.09,8138.52,8.609,0.03,370,2319,100,28.65,17.1905
engine110,10FEB2016:03:30:00.000000,34.9996,0.84,60,449.44,555.5,1360.84,1130.95,5.48,8,194.93,2223.17,8359.44,1.02,41.9,183.13,2388.22,8080.94,9.2982,0.02,334,2223,100,14.98,8.9737
engine110,10FEB2016:10:00:00.000000,42.0076,0.8419,40,445,549.77,1353.53,1129.49,3.91,5.72,138.94,2212.14,8327.87,1.02,41.96,130.57,2388.17,8097.11,9.3658,0.02,332,2212,100,10.59,6.3007
engine110,10FEB2016:16:30:00.000000,24.9994,0.6216,80,462.54,537.04,1254.75,1043.98,7.05,9.03,175.14,1915.58,8018.24,0.94,36.59,164.86,2028.41,7885.17,10.905,0.02,307,1915,84.93,14.21,8.626
engine110,10FEB2016:23:00:00.000000,35.0025,0.842,60,449.44,556.17,1363.98,1126.68,5.48,8,194.51,2223.17,8361.62,1.02,41.88,183.7,2388.27,8077.06,9.2944,0.02,331,2223,100,14.72,8.9487
engine110,11FEB2016:05:30:00.000000,0.0004,0.0019,100,518.67,641.42,1581.46,1405.6,14.62,21.61,553.68,2388.05,9066.66,1.3,47.29,522.27,2388.03,8147.75,8.4199,0.03,393,2388,100,38.73,23.3779
engine110,11FEB2016:12:00:00.000000,10.0061,0.25,20,489.05,604.64,1500.96,1301.83,10.52,15.49,394.74,2318.85,8791.91,1.26,45.22,371.45,2388.08,8140.87,8.6204,0.03,369,2319,100,28.54,17.1913
engine110,11FEB2016:18:30:00.000000,0.0029,0.0002,100,518.67,642.12,1588.16,1402.05,14.62,21.61,553.67,2387.99,9071.36,1.3,47.37,522.07,2388.03,8152.76,8.4253,0.03,394,2388,100,38.98,23.3491
engine110,12FEB2016:01:00:00.000000,35.0027,0.84,60,449.44,555.53,1368.63,1128.82,5.48,8,194.51,2223.15,8368.41,1.02,41.74,183.28,2388.26,8074.21,9.3158,0.02,334,2223,100,14.79,8.927
engine110,12FEB2016:07:30:00.000000,35.0075,0.8411,60,449.44,555.35,1364.99,1129.89,5.48,8,194.04,2223.16,8358.85,1.02,41.76,182.63,2388.23,8079.48,9.3536,0.02,331,2223,100,15.05,8.8381
engine110,12FEB2016:14:00:00.000000,20.0077,0.7,0,491.19,607.42,1490.56,1250.33,9.35,13.65,334.9,2324.03,8737.39,1.08,44.25,315.28,2388.19,8072.94,9.2101,0.02,363,2324,100,24.6,14.693
engine110,12FEB2016:20:30:00.000000,42.0037,0.8406,40,445,549.57,1358.99,1116.97,3.91,5.71,138.87,2212.16,8332.01,1.02,41.88,130.61,2388.23,8096.1,9.3582,0.02,331,2212,100,10.56,6.3791
engine110,13FEB2016:03:00:00.000000,0.0004,0,100,518.67,642.75,1585.02,1398.08,14.62,21.61,553.48,2388.06,9064.9,1.3,47.32,522.08,2388.09,8150.98,8.4263,0.03,394,2388,100,39.03,23.4352
engine110,13FEB2016:09:30:00.000000,42.0056,0.84,40,445,549.66,1350.57,1127.97,3.91,5.72,138.73,2212.14,8332.52,1.02,42.01,130.32,2388.24,8098.78,9.3364,0.02,331,2212,100,10.81,6.2763
engine110,13FEB2016:16:00:00.000000,10.0016,0.25,20,489.05,604.59,1503.82,1301.33,10.52,15.49,395.15,2318.9,8787.63,1.26,45.33,372.23,2388.09,8144.61,8.6313,0.03,370,2319,100,28.6,17.1623
engine110,13FEB2016:22:30:00.000000,42.0058,0.8416,40,445,549.14,1352.08,1126.63,3.91,5.72,137.89,2212.2,8345.16,1.02,41.98,130.34,2388.27,8098.02,9.3216,0.02,332,2212,100,10.61,6.3207
engine110,14FEB2016:05:00:00.000000,42.0066,0.842,40,445,549.77,1365.17,1118.24,3.91,5.72,138.73,2212.1,8331.23,1.02,42.01,131.72,2388.22,8096.63,9.3482,0.02,329,2212,100,10.67,6.3666
engine110,14FEB2016:11:30:00.000000,35.0007,0.84,60,449.44,555.12,1365.35,1126.95,5.48,8,194.37,2223.15,8360.68,1.02,41.79,183.33,2388.25,8078.39,9.297,0.02,332,2223,100,14.86,8.9239
engine110,14FEB2016:18:00:00.000000,20.0011,0.7,0,491.19,607.43,1479.14,1255.62,9.35,13.66,335.19,2324.02,8740.57,1.08,44.33,314.61,2388.16,8072.6,9.1934,0.02,364,2324,100,24.57,14.7767
engine110,15FEB2016:00:30:00.000000,0.0008,0,100,518.67,642.17,1590.44,1403.43,14.62,21.61,553.9,2388.07,9075.48,1.3,47.63,522.29,2388.05,8151.19,8.406,0.03,394,2388,100,39.03,23.3821
engine110,15FEB2016:07:00:00.000000,25.005,0.6204,80,462.54,536.47,1267.35,1049.02,7.05,9.03,175.77,1915.55,8021.03,0.94,36.8,164.26,2028.41,7882.62,10.8489,0.02,306,1915,84.93,14.3,8.6723
engine110,15FEB2016:13:30:00.000000,41.9996,0.8413,40,445,549.33,1352.69,1126.24,3.91,5.71,138.8,2212.16,8341.89,1.02,42.02,130.54,2388.25,8106.62,9.3719,0.02,331,2212,100,10.67,6.4544
engine110,15FEB2016:20:00:00.000000,42.0064,0.84,40,445,549.52,1352.38,1131.15,3.91,5.72,139.7,2212.12,8332.26,1.02,41.9,130.4,2388.24,8099.86,9.3551,0.02,331,2212,100,10.65,6.3186
engine110,16FEB2016:02:30:00.000000,0.0018,0,100,518.67,642.33,1585.25,1398.27,14.62,21.61,553.49,2388.02,9061.99,1.3,47.29,522.26,2387.99,8146.57,8.4182,0.03,393,2388,100,39.08,23.2816
